CountyDesc,ProgramGroupYear,FnsReportDate,order,ProgramCode,Name,CDSCode,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746048938,MONTAGUE ELEMENTARY,NSLP_LUNCH,"1,455",398,"1,362","3,215"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696744338406,New Valley Continuation High                                    ,NSLP_BREAKFAST_SEVERENEED,227,49,37,313
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696744338406,New Valley Continuation High                                    ,NSLP_LUNCH,671,142,143,956
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746048987,POMEROY ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,475,286,163,924
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746048987,POMEROY ELEMENTARY,NSLP_LUNCH,"1,524",663,"1,387","3,574"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746048995,PONDEROSA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,618,100,112,830
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746048995,PONDEROSA ELEMENTARY,NSLP_LUNCH,"1,530",341,"2,425","4,296"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696740125443,Santa Clara Community Day,NSLP_BREAKFAST_SEVERENEED,132,15,27,174
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696740125443,Santa Clara Community Day,NSLP_LUNCH,131,15,26,172
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696744330122,SANTA CLARA HIGH,NSLP_BREAKFAST_SEVERENEED,"2,261",814,656,"3,731"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696744330122,SANTA CLARA HIGH,NSLP_LUNCH,"4,884","1,890","4,477","11,251"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049019,SCOTT LANE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,692",476,223,"2,391"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049019,SCOTT LANE ELEMENTARY,NSLP_LUNCH,"3,254",855,437,"4,546"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049027,SUTTER ELEMENTARY,NSLP_LUNCH,571,155,"2,195","2,921"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049035,Washington Elementary                                           ,NSLP_BREAKFAST,41,36,452,529
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049035,Washington Elementary                                           ,NSLP_LUNCH,107,90,"1,823","2,020"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049043,WESTWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,459,172,128,759
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696746049043,WESTWOOD ELEMENTARY,NSLP_LUNCH,"1,225",442,"1,569","3,236"
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696744330247,Wilson Alternative                                              ,NSLP_BREAKFAST_SEVERENEED,26,0,8,34
SANTA CLARA,2017,Dec 2016,6,NSLP,Santa Clara Unified School District,43696744330247,Wilson Alternative                                              ,NSLP_LUNCH,70,30,13,113
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049068,ARGONAUT ELEMENTARY,NSLP_BREAKFAST,0,0,253,253
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049068,ARGONAUT ELEMENTARY,NSLP_LUNCH,10,0,"1,645","1,655"
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049084,FOOTHILL ELEMENTARY,NSLP_BREAKFAST,15,0,225,240
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049084,FOOTHILL ELEMENTARY,NSLP_LUNCH,54,11,"1,264","1,329"
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049092,Redwood Middle                                                  ,NSLP_LUNCH,48,0,"1,899","1,947"
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049100,SARATOGA ELEMENTARY,NSLP_BREAKFAST,33,0,432,465
SANTA CLARA,2017,Dec 2016,6,NSLP,Saratoga Union Elementary School District,43696826049100,SARATOGA ELEMENTARY,NSLP_LUNCH,64,0,991,"1,055"
SANTA CLARA,2017,Dec 2016,6,NSLP,South Valley Charter School,43695836118541,Charter School of Morgan Hill,NSLP_LUNCH,208,43,"1,509","1,760"
SANTA CLARA,2017,Dec 2016,6,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE I,NSLP_BREAKFAST_SEVERENEED,137,0,0,137
SANTA CLARA,2017,Dec 2016,6,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE I,NSLP_LUNCH,92,0,0,92
SANTA CLARA,2017,Dec 2016,6,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE III,NSLP_BREAKFAST_SEVERENEED,124,0,0,124
SANTA CLARA,2017,Dec 2016,6,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE III,NSLP_LUNCH,90,0,0,90
SANTA CLARA,2017,Dec 2016,6,NSLP,ST ELIZABETH SETON SCHOOL,43696416979470,St. Elizabeth Seton                                             ,NSLP_BREAKFAST_SEVERENEED,"1,206",371,270,"1,847"
SANTA CLARA,2017,Dec 2016,6,NSLP,ST ELIZABETH SETON SCHOOL,43696416979470,St. Elizabeth Seton                                             ,NSLP_LUNCH,"1,198",387,242,"1,827"
SANTA CLARA,2017,Dec 2016,6,NSLP,ST PATRICK ELEM CATHOLIC,43696666980221,St. Patrick Elementary                                          ,NSLP_LUNCH,"1,147",328,362,"1,837"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049142,Bishop Elementary                                               ,NSLP_BREAKFAST_SEVERENEED,"1,408",331,128,"1,867"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049142,Bishop Elementary                                               ,NSLP_LUNCH,"2,944",862,645,"4,451"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049167,CHERRY CHASE ELEMENTARY,NSLP_BREAKFAST,72,11,290,373
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049167,CHERRY CHASE ELEMENTARY,NSLP_LUNCH,112,15,"1,769","1,896"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049241,Columbia Middle                                                 ,NSLP_BREAKFAST_SEVERENEED,"2,020",590,488,"3,098"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049241,Columbia Middle                                                 ,NSLP_LUNCH,"2,453",694,867,"4,014"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049175,CUMBERLAND ELEMENTARY,NSLP_BREAKFAST,75,24,410,509
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049175,CUMBERLAND ELEMENTARY,NSLP_LUNCH,186,85,"1,981","2,252"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049191,ELLIS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,879,216,226,"1,321"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049191,ELLIS ELEMENTARY,NSLP_LUNCH,"1,533",469,778,"2,780"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049217,FAIRWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,344,166,301,811
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049217,FAIRWOOD ELEMENTARY,NSLP_LUNCH,627,309,796,"1,732"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049233,LAKEWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,271",160,222,"1,653"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049233,LAKEWOOD ELEMENTARY,NSLP_LUNCH,"1,824",525,707,"3,056"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049282,SAN MIGUEL ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,443,138,44,625
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049282,SAN MIGUEL ELEMENTARY,NSLP_LUNCH,"1,861",559,372,"2,792"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049258,Sunnyvale Middle                                                ,NSLP_BREAKFAST_SEVERENEED,925,138,446,"1,509"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049258,Sunnyvale Middle                                                ,NSLP_LUNCH,"1,387",259,"1,555","3,201"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049159,VARGAS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,043",212,154,"1,409"
SANTA CLARA,2017,Dec 2016,6,NSLP,Sunnyvale School District,43696906049159,VARGAS ELEMENTARY,NSLP_LUNCH,"1,985",526,529,"3,040"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049290,ALTA VISTA ELEMENTARY,NSLP_LUNCH,90,36,"1,503","1,629"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049316,CARLTON ELEMENTARY,NSLP_LUNCH,189,10,985,"1,184"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049332,DARTMOUTH MIDDLE,NSLP_BREAKFAST_SEVERENEED,369,55,40,464
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049332,DARTMOUTH MIDDLE,NSLP_LUNCH,627,81,245,953
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049357,GUADALUPE ELEMENTARY,NSLP_LUNCH,219,51,"1,072","1,342"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049373,LIETZ ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,300,41,103,444
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049373,LIETZ ELEMENTARY,NSLP_LUNCH,"1,210",194,879,"2,283"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049407,NODDIN ELEMENTARY,NSLP_BREAKFAST,109,53,250,412
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049407,NODDIN ELEMENTARY,NSLP_LUNCH,258,126,"1,260","1,644"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049415,OSTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,279,84,277,640
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049415,OSTER ELEMENTARY,NSLP_LUNCH,461,176,"1,040","1,677"
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049449,Union Middle                                                    ,NSLP_BREAKFAST_SEVERENEED,172,39,35,246
SANTA CLARA,2017,Dec 2016,6,NSLP,Union Elementary School District,43697086049449,Union Middle                                                    ,NSLP_LUNCH,222,54,575,851
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #3,NSLP_BREAKFAST_SEVERENEED,135,,,135
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #3,NSLP_LUNCH,115,,,115
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #5,NSLP_BREAKFAST_SEVERENEED,59,,,59
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #5,NSLP_LUNCH,43,,,43
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #7,NSLP_BREAKFAST_SEVERENEED,82,,,82
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #7,NSLP_LUNCH,81,,,81
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #8,NSLP_BREAKFAST_SEVERENEED,127,,,127
SANTA CLARA,2017,Dec 2016,6,NSLP,Unity Care Group Inc.,,UNITY CARE #8,NSLP_LUNCH,110,,,110
SANTA CLARA,2017,Dec 2016,6,NSLP,Voices College-Bound Language,,Franklin Mc Kinley,NSLP_BREAKFAST,146,41,46,233
SANTA CLARA,2017,Dec 2016,6,NSLP,Voices College-Bound Language,,Franklin Mc Kinley,NSLP_LUNCH,"1,089",424,433,"1,946"
SANTA CLARA,2017,Dec 2016,6,NSLP,Voices College-Bound Language,43104390131748,Voices College-Bound Language Academy at Morgan Hill,NSLP_BREAKFAST,25,14,12,51
SANTA CLARA,2017,Dec 2016,6,NSLP,Voices College-Bound Language,43104390131748,Voices College-Bound Language Academy at Morgan Hill,NSLP_LUNCH,361,126,214,701
SANTA CLARA,2017,Dec 2016,6,NSLP,Voices College-Bound Language,43104390132530,Voices College-Bound Language Academy at Mt. Pleasant,NSLP_BREAKFAST,54,0,8,62
SANTA CLARA,2017,Dec 2016,6,NSLP,Voices College-Bound Language,43104390132530,Voices College-Bound Language Academy at Mt. Pleasant,NSLP_LUNCH,418,94,201,713
SAN MATEO,2017,Jan 2017,7,NSLP,ALL SOULS CHURCH SCHOOL,41690706978498,All Souls Catholic Elementary                                   ,NSLP_LUNCH,267,195,"1,434","1,896"
SAN MATEO,2017,Jan 2017,7,NSLP,Bayshore Elementary School District,41688580000000,Bayshore Elementary School District,NSLP_BREAKFAST,356,131,151,638
SAN MATEO,2017,Jan 2017,7,NSLP,Bayshore Elementary School District,41688580000000,Bayshore Elementary School District,NSLP_LUNCH,"1,177",360,412,"1,949"
SAN MATEO,2017,Jan 2017,7,NSLP,Bayshore Elementary School District,,GARNET J ROBERTSON INTERMEDIATE,NSLP_BREAKFAST,376,64,117,557
SAN MATEO,2017,Jan 2017,7,NSLP,Bayshore Elementary School District,,GARNET J ROBERTSON INTERMEDIATE,NSLP_LUNCH,"1,075",245,306,"1,626"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688666043434,CENTRAL ELEMENTARY,NSLP_LUNCH,79,87,"1,162","1,328"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688666043442,CIPRIANI ELEMENTARY,NSLP_LUNCH,141,14,891,"1,046"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688666043459,FOX ELEMENTARY,NSLP_LUNCH,103,43,"1,723","1,869"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688666043475,NESBIT ELEMENTARY,NSLP_LUNCH,"1,181",228,972,"2,381"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688666043483,RALSTON INTERMEDIATE,NSLP_LUNCH,516,310,"2,958","3,784"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688660121111,Redwood Shores Elementary,NSLP_LUNCH,191,64,"1,006","1,261"
SAN MATEO,2017,Jan 2017,7,NSLP,Belmont-Redwood Shores Elementary School District,41688666114771,SANDPIPER ELEMENTARY,NSLP_LUNCH,154,91,"1,268","1,513"
SAN MATEO,2017,Jan 2017,7,NSLP,Brisbane Elementary School District,41688746043491,Brisbane Elementary,NSLP_LUNCH,515,57,955,"1,527"
SAN MATEO,2017,Jan 2017,7,NSLP,Brisbane Elementary School District,41688746043509,Lipman Middle,NSLP_LUNCH,474,112,407,993
SAN MATEO,2017,Jan 2017,7,NSLP,Brisbane Elementary School District,41688746043517,Panorama Elementary,NSLP_BREAKFAST_SEVERENEED,229,0,43,272
SAN MATEO,2017,Jan 2017,7,NSLP,Brisbane Elementary School District,41688746043517,Panorama Elementary,NSLP_LUNCH,300,32,260,592
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688826043525,Burlingame Intermediate                                         ,NSLP_LUNCH,909,231,"2,072","3,212"
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688826043541,FRANKLIN ELEMENTARY,NSLP_LUNCH,238,97,"2,106","2,441"
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688820133157,Hoover Elementary,NSLP_LUNCH,11,0,624,635
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688826043566,LINCOLN ELEMENTARY,NSLP_LUNCH,262,43,"1,226","1,531"
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688826043574,MCKINLEY ELEMENTARY,NSLP_LUNCH,704,205,"2,211","3,120"
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688826043590,ROOSEVELT ELEMENTARY,NSLP_LUNCH,376,55,983,"1,414"
SAN MATEO,2017,Jan 2017,7,NSLP,Burlingame Elementary School District,41688826043608,WASHINGTON ELEMENTARY,NSLP_LUNCH,659,93,557,"1,309"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043616,Alvin S. Hatch Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,986,45,399,"1,430"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043616,Alvin S. Hatch Elementary                                       ,NSLP_LUNCH,"1,859",384,302,"2,545"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043624,EL GRANADA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,082",63,243,"1,388"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043624,EL GRANADA ELEMENTARY,NSLP_LUNCH,"1,630",240,304,"2,174"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043632,FARALLONE VIEW ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,881,66,113,"1,060"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043632,FARALLONE VIEW ELEMENTARY,NSLP_LUNCH,"1,162",163,203,"1,528"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688904132817,HALF MOON BAY HIGH,NSLP_BREAKFAST_SEVERENEED,"1,848",257,26,"2,131"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688904132817,HALF MOON BAY HIGH,NSLP_LUNCH,"2,447",390,24,"2,861"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043657,KINGS MOUNTAIN ELEMENTARY,NSLP_LUNCH,28,0,139,167
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043665,Manuel F. Cunha Intermediate                                    ,NSLP_BREAKFAST_SEVERENEED,"1,608",128,152,"1,888"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688906043665,Manuel F. Cunha Intermediate                                    ,NSLP_LUNCH,"1,268",208,198,"1,674"
SAN MATEO,2017,Jan 2017,7,NSLP,Cabrillo Unified School District,41688904130027,Pilarcitos Alternative High (Continuation)                      ,NSLP_LUNCH,257,0,0,257
SAN MATEO,2017,Jan 2017,7,NSLP,Design Tech High,41690470129759,Design Tech High,NSLP_LUNCH,75,44,517,636
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043723,Benjamin Franklin Intermediate                                  ,NSLP_BREAKFAST_SEVERENEED,769,49,112,930
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043723,Benjamin Franklin Intermediate                                  ,NSLP_LUNCH,"2,583",473,"1,098","4,154"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043772,DANIEL WEBSTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,700,217,101,"1,018"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043772,DANIEL WEBSTER ELEMENTARY,NSLP_LUNCH,"2,855","1,053","1,530","5,438"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043780,FERNANDO RIVERA INTERMEDIATE,NSLP_BREAKFAST_SEVERENEED,281,82,39,402
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043780,FERNANDO RIVERA INTERMEDIATE,NSLP_LUNCH,"1,076",444,843,"2,363"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043798,Franklin Delano Roosevelt Elementary                            ,NSLP_BREAKFAST_SEVERENEED,323,74,81,478
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043798,Franklin Delano Roosevelt Elementary                            ,NSLP_LUNCH,"1,638",813,"1,431","3,882"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043806,GARDEN VILLAGE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,675,264,111,"1,050"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043806,GARDEN VILLAGE ELEMENTARY,NSLP_LUNCH,"2,254",707,"1,086","4,047"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043822,George Washington Elementary                                    ,NSLP_BREAKFAST_SEVERENEED,634,162,117,913
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043822,George Washington Elementary                                    ,NSLP_LUNCH,"2,456","1,059","1,356","4,871"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043848,John F. Kennedy Elementary                                      ,NSLP_BREAKFAST_SEVERENEED,684,107,78,869
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043848,John F. Kennedy Elementary                                      ,NSLP_LUNCH,"2,743",760,"1,311","4,814"
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043855,Margaret Pauline Brown Elementary                               ,NSLP_BREAKFAST_SEVERENEED,633,75,108,816
SAN MATEO,2017,Jan 2017,7,NSLP,Jefferson Elementary School District,41689166043855,Margaret Pauline Brown Elementary                               ,NSLP_LUNCH,"1,722",497,"1,231","3,450"
